gene logFC FDR add_variable
SCO0583 -0.001379397 0.99395111 delgbn24h
SCO0584 -0.047627162 0.752806603 delgbn24h
SCO0585 0.073173595 0.644708494 delgbn24h
SCO0586 0.095036012 0.547037249 delgbn24h
SCO0587 0.066457572 0.6990888 delgbn24h
SCO0588 -0.016740447 0.932857182 delgbn24h
SCO0589 -0.03097802 0.903241706 delgbn24h
SCO0590 -0.310927983 0.039608139 delgbn24h
SCO0591 -0.064689404 0.727027933 delgbn24h
SCO0592 0.015014662 0.96001701 delgbn24h
SCO0593 -0.12747466 0.513392263 delgbn24h
SCO0594 0.004838327 0.988586329 delgbn24h
SCO0595 0.148891725 0.374633254 delgbn24h
SCO0596 -0.496000227 0.029981111 delgbn24h
SCO0597 0.020171708 0.943345408 delgbn24h
SCO0598 0.078353545 0.634036543 delgbn24h
SCO0599 0.037672837 0.820639698 delgbn24h
SCO0600 -0.455385145 0.01237048 delgbn24h
SCO0601 -0.300056233 0.164952641 delgbn24h
SCO0602 -0.051969135 0.791944084 delgbn24h
SCO0603 -0.107165141 0.536417183 delgbn24h
SCO0604 0.030774651 0.903567188 delgbn24h
SCO0605 -0.133760082 0.479000414 delgbn24h
SCO0606 -0.101219692 0.606823018 delgbn24h
SCO0607 0.520751366 6.48e-06 delgbn24h
SCO0608 0.118795848 0.281678014 delgbn24h
SCO0609 0.035434992 0.887484869 delgbn24h
SCO0610 -0.175649341 0.345255524 delgbn24h
SCO0611 -0.13787033 0.383053186 delgbn24h
SCO0612 0.043212996 0.744733646 delgbn24h
SCO0613 -0.127653901 0.486362869 delgbn24h
SCO0614 -0.584644012 0.025277427 delgbn24h
SCO0615 -0.015286815 0.95825615 delgbn24h
SCO0616 -0.039836759 0.849655872 delgbn24h
SCO0617 -0.007605079 0.978117677 delgbn24h
SCO0618 -0.186842218 0.162988156 delgbn24h
SCO0619 0.028175951 0.915766218 delgbn24h
SCO0620 -0.040465275 0.85623815 delgbn24h
SCO0621 -0.599462996 0.058945364 delgbn24h
SCO0622 0.051474414 0.808581201 delgbn24h
SCO0623 0.103687111 0.532104844 delgbn24h
SCO0624 0.096483142 0.600394357 delgbn24h
SCO0625 0.04102801 0.842532233 delgbn24h
SCO0626 0.133966511 0.316163699 delgbn24h
SCO0627 -0.121589573 0.524490763 delgbn24h
SCO0628 -0.068537949 0.747729918 delgbn24h
SCO0629 -0.027866154 0.914550262 delgbn24h
SCO0630 0.315085091 0.140414456 delgbn24h
SCO0631 0.219436235 0.247240698 delgbn24h
SCO0632 0.028237512 0.861554331 delgbn24h
SCO0633 0.091374143 0.565307517 delgbn24h
SCO0635 0.607462544 0.000160543 delgbn24h
SCO0636 0.346395195 0.111255588 delgbn24h
SCO0637 0.188163459 0.300409347 delgbn24h
SCO0638 0.062493862 0.553526001 delgbn24h
SCO0639 0.042370662 0.852808774 delgbn24h
SCO0640 0.058318578 0.772382624 delgbn24h
SCO0641 0.218144458 0.073487011 delgbn24h
SCO0642 0.267200732 0.023737164 delgbn24h
SCO0643 0.079093646 0.66526238 delgbn24h
SCO0644 0.227956251 0.087238043 delgbn24h
SCO0645 -0.359048204 0.060627867 delgbn24h
SCO0646 0.033070161 0.887512896 delgbn24h
SCO0647 0.06115491 0.732758225 delgbn24h
SCO0648 0.068410091 0.723272759 delgbn24h
SCO0649 -0.022107882 0.951449297 delgbn24h
SCO0650 0.004529609 0.981850045 delgbn24h
SCO0651 0.835875905 0.000303998 delgbn24h
SCO0652 0.092709688 0.558549688 delgbn24h
SCO0653 -0.122625753 0.526615413 delgbn24h
SCO0654 0.049330801 0.824977891 delgbn24h
SCO0655 0.020446484 0.940595386 delgbn24h
SCO0656 0.11816529 0.541237514 delgbn24h
SCO0657 0.002166892 0.990166035 delgbn24h
SCO0658 0.034526208 0.817856774 delgbn24h
SCO0659 0.027383668 0.914751651 delgbn24h
SCO0660 -0.04753922 0.825620231 delgbn24h
SCO0661 0.062960901 0.765007954 delgbn24h
SCO0662 0.122632546 0.493775763 delgbn24h
SCO0663 -0.058066551 0.736577909 delgbn24h
SCO0664 -0.014929408 0.965081203 delgbn24h
SCO0665 -0.107044717 0.434486625 delgbn24h
SCO0666 0.015650931 0.958722244 delgbn24h
SCO0667 -0.107407786 0.568607359 delgbn24h
SCO0668 -0.053037191 0.80025469 delgbn24h
SCO0669 -0.046603786 0.824212222 delgbn24h
SCO0670 -0.143840688 0.444363564 delgbn24h
SCO0671 -0.065208237 0.685571536 delgbn24h
SCO0672 0.000260848 0.997628042 delgbn24h
SCO0673 -0.015114507 0.953796262 delgbn24h
SCO0674 -1.092615219 2.6e-08 delgbn24h
SCO0675 0.036931374 0.869930038 delgbn24h
SCO0676 -0.045097825 0.805755163 delgbn24h
SCO0677 -0.109495931 0.571696743 delgbn24h
SCO0678 -0.038783505 0.810683861 delgbn24h
SCO0679 -0.186545166 0.252875336 delgbn24h
SCO0680 -0.150859539 0.40619309 delgbn24h
SCO0681 0.189162978 0.060853862 delgbn24h
SCO0682 -0.048825698 0.760464941 delgbn24h
SCO0683 -0.021560731 0.932857182 delgbn24h
SCO0684 0.073191356 0.5946337 delgbn24h
SCO0685 -0.005790373 0.979550948 delgbn24h
SCO0686 0.367953596 0.089095792 delgbn24h
SCO0687 -0.071597107 0.734013712 delgbn24h
SCO0688 0.106515272 0.58398741 delgbn24h
SCO0689 0.043176268 0.850806683 delgbn24h
SCO0690 -0.020749766 0.875549922 delgbn24h
SCO0691 0.02205723 0.924480399 delgbn24h
SCO0692 0.075794036 0.699828634 delgbn24h
SCO0693 0.00794424 0.973635364 delgbn24h
SCO0694 -0.026706249 0.880283373 delgbn24h
SCO0695 -0.01762168 0.945268511 delgbn24h
SCO0696 0.054974839 0.789353457 delgbn24h
SCO0698 -0.107544363 0.549668085 delgbn24h
SCO0699 -0.02303178 0.926532431 delgbn24h
SCO0700 0.103719621 0.427323991 delgbn24h
SCO0701 0.051047462 0.731793206 delgbn24h
SCO0702 -0.021644153 0.907980395 delgbn24h
SCO0703 -0.05132143 0.747754527 delgbn24h
SCO0705 0.103875255 0.207350936 delgbn24h
SCO0706 -0.035420995 1 delgbn24h
SCO0707 0.003738604 1 delgbn24h
SCO0708 0.140343928 1 delgbn24h
SCO0709 -0.015929103 1 delgbn24h
SCO0710 -0.024005099 1 delgbn24h
SCO0711 -0.075036391 0.65365813 delgbn24h
SCO0712 -0.060768336 0.762241312 delgbn24h
SCO0713 -0.033409062 0.848787808 delgbn24h
SCO0714 -0.092106105 0.620741916 delgbn24h
SCO0715 -0.040280135 0.861124638 delgbn24h
SCO0716 0.024913288 0.920422404 delgbn24h
SCO0717 -0.045359119 0.803421414 delgbn24h
SCO0718 -0.022608817 0.917323695 delgbn24h
SCO0719 -0.257391007 0.176510073 delgbn24h
SCO0720 0.068995866 0.712775909 delgbn24h
SCO0721 -0.559605012 0.004365206 delgbn24h
SCO0722 -0.123759826 0.51963766 delgbn24h
SCO0723 0.087998999 0.649426278 delgbn24h
SCO0724 0.105972863 0.5257113 delgbn24h
SCO0725 -0.008358523 0.97968325 delgbn24h
SCO0726 0.063774791 0.758318142 delgbn24h
SCO0727 0.207721365 0.27753356 delgbn24h
SCO0728 -0.097914244 0.5962869 delgbn24h
SCO0729 0.056274067 0.800271514 delgbn24h
SCO0730 0.15690351 0.302181957 delgbn24h
SCO0731 -0.019286271 0.941310077 delgbn24h
SCO0732 0.376160513 0.001417375 delgbn24h
SCO0733 0.314108317 0.005156372 delgbn24h
SCO0734 0.424342207 0.004679063 delgbn24h
SCO0735 0.251430196 0.032076007 delgbn24h
SCO0736 0.227627831 0.033284796 delgbn24h
SCO0737 0.055508394 0.803436095 delgbn24h
SCO0738 0.052941756 0.807221354 delgbn24h
SCO0739 0.003331229 0.99123491 delgbn24h
SCO0740 -0.039921727 0.850426584 delgbn24h
SCO0741 -0.089237822 0.540471178 delgbn24h
SCO0742 -0.007917065 0.979550948 delgbn24h
SCO0743 0.023977717 0.92769762 delgbn24h
SCO0744 0.007240841 0.983021713 delgbn24h
SCO0745 0.164523477 0.316778014 delgbn24h
SCO0746 0.020823913 0.939584046 delgbn24h
SCO0747 0.081193618 0.695508638 delgbn24h
SCO0748 -0.285431291 0.154470201 delgbn24h
SCO0749 0.023396343 0.930128489 delgbn24h
SCO0750 0.005645315 0.983021713 delgbn24h
SCO0751 0.582719064 6.86e-10 delgbn24h
SCO0752 0.416733419 0.000342499 delgbn24h
SCO0753 0.220550538 0.224469589 delgbn24h
SCO0754 0.068225449 0.672688257 delgbn24h
SCO0755 0.01787426 0.943345408 delgbn24h
SCO0756 -0.040731565 0.85623815 delgbn24h
SCO0757 -0.10699506 0.5502768 delgbn24h
SCO0758 -0.077045432 0.655352682 delgbn24h
SCO0759 0.011468329 0.972714865 delgbn24h
SCO0760 -0.093906842 0.638423481 delgbn24h
SCO0761 0.222050246 0.198800141 delgbn24h
SCO0762 0.045436448 0.846599032 delgbn24h
SCO0763 0.072445984 0.705114757 delgbn24h
SCO0764 0.231778281 0.032716546 delgbn24h
SCO0765 -0.389729985 0.061798573 delgbn24h
SCO0766 -0.040441305 0.863151642 delgbn24h
SCO0767 -0.037470112 0.812632872 delgbn24h
SCO0768 0.128930665 0.446605066 delgbn24h
SCO0769 0.07141233 0.722553889 delgbn24h
SCO0770 0.060041401 0.780988461 delgbn24h
SCO0771 -0.046313922 0.836877004 delgbn24h
SCO0772 0.220235613 0.251733646 delgbn24h
SCO0773 0.601287514 0.044567015 delgbn24h
SCO0774 0.612205168 0.031677402 delgbn24h
SCO0775 -0.489206571 0.052803639 delgbn24h
SCO0776 -0.077659728 0.705047654 delgbn24h
SCO0777 0.143538496 0.450757676 delgbn24h
SCO0778 0.014791809 0.958717897 delgbn24h
SCO0779 -0.005343641 0.988370326 delgbn24h
SCO0780 -0.321298606 0.066845559 delgbn24h
SCO0781 -0.017678207 0.952194647 delgbn24h
SCO0782 0.028868461 0.907980395 delgbn24h
SCO0783 0.18358477 0.302181957 delgbn24h
SCO0784 -0.150630773 0.297696044 delgbn24h
SCO0785 -0.003652476 1 delgbn24h
SCO0786 -0.000836614 0.994143924 delgbn24h
SCO0787 0.199690201 0.268790539 delgbn24h
SCO0788 0.115736289 0.541190057 delgbn24h
SCO0789 0.079821359 0.546295203 delgbn24h
SCO0790 -0.020728144 0.902262464 delgbn24h
SCO0791 0.139150116 0.29702823 delgbn24h
SCO0792 0.003565604 0.983113778 delgbn24h
SCO0793 -0.058253794 0.788698181 delgbn24h
SCO0794 -0.103368777 0.548330426 delgbn24h
SCO0795 0.114986417 0.52398476 delgbn24h
SCO0796 0.06341419 0.76239634 delgbn24h
SCO0797 -0.13036992 0.426684278 delgbn24h
SCO0798 0.053312189 0.79491069 delgbn24h
SCO0799 0.103586188 0.593908709 delgbn24h
SCO0800 -0.075513171 0.703128198 delgbn24h
SCO0801 0.001890368 0.993031539 delgbn24h
SCO0802 0.197605664 0.243956069 delgbn24h
SCO0803 0.143566855 0.247028359 delgbn24h
SCO0804 0.149694546 0.200188014 delgbn24h
SCO0805 0.516542344 6.02e-07 delgbn24h
SCO0806 -0.032961037 0.897131617 delgbn24h
SCO0807 -0.237748607 0.093080641 delgbn24h
SCO0808 0.092062858 0.573697503 delgbn24h
SCO0809 -0.111025926 0.311226251 delgbn24h
SCO0810 -0.071727535 0.617844379 delgbn24h
SCO0811 0.055077295 0.768653837 delgbn24h
SCO0812 -0.013149577 0.94146754 delgbn24h
SCO0813 -0.059948544 0.738648043 delgbn24h
SCO0814 -0.075361001 0.50114332 delgbn24h
SCO0815 -0.2081518 0.277898217 delgbn24h
SCO0816 -0.249948252 0.192687582 delgbn24h
SCO0817 -0.091455472 0.591100849 delgbn24h
SCO0818 -0.27748461 0.185115776 delgbn24h
SCO0819 -0.053026987 0.790959146 delgbn24h
SCO0820 -0.137694357 0.463099448 delgbn24h
SCO0821 -0.08256756 0.685571536 delgbn24h
SCO0822 -0.236184882 0.213528656 delgbn24h
SCO0823 0.167029553 0.368664443 delgbn24h
SCO0824 -0.012710026 0.965117703 delgbn24h
SCO0825 -0.010893191 0.971266375 delgbn24h
SCO0826 0.119831571 0.5257113 delgbn24h
SCO0827 0.032716178 0.826739145 delgbn24h
SCO0828 0.275039139 0.086808435 delgbn24h
SCO0829 0.151234504 0.413946268 delgbn24h
SCO0830 0.128380114 0.461398322 delgbn24h
SCO0831 -0.888419833 0.016243252 delgbn24h
SCO0832 -0.038184903 0.860780548 delgbn24h
SCO0833 -0.310071858 0.157554449 delgbn24h
SCO0834 -0.040802862 0.752473401 delgbn24h
SCO0835 0.026106467 0.895573263 delgbn24h
SCO0836 0.026149814 0.889618568 delgbn24h
SCO0837 0.00341867 0.985591075 delgbn24h
SCO0838 0.038466613 0.870832885 delgbn24h
SCO0839 0.040668422 0.86339492 delgbn24h
SCO0840 0.222917489 0.199772871 delgbn24h
SCO0841 -0.052982403 0.792229504 delgbn24h
SCO0842 -0.014267743 0.968486363 delgbn24h
SCO0843 0.029129308 0.859929944 delgbn24h
SCO0844 0.023909069 0.856213879 delgbn24h
SCO0845 -0.019213591 0.805755163 delgbn24h
SCO0846 0.103326022 0.578227951 delgbn24h
SCO0847 0.230788196 0.182330458 delgbn24h
SCO0848 0.019737132 0.943535475 delgbn24h
SCO0849 0.01571114 1 delgbn24h
SCO0850 0.34718105 0.051207872 delgbn24h
SCO0851 -0.016690803 0.944230766 delgbn24h
SCO0852 0.031215113 0.887660627 delgbn24h
SCO0853 0.1119421 0.465078699 delgbn24h
SCO0854 0.105986336 0.586568664 delgbn24h
SCO0855 0.418407591 0.035204236 delgbn24h
SCO0856 -0.063868388 1 delgbn24h
SCO0857 -0.133920722 0.391272907 delgbn24h
SCO0858 -0.08168831 0.657689167 delgbn24h
SCO0859 0.023267964 0.871538752 delgbn24h
SCO0860 0.009967669 0.951010515 delgbn24h
SCO0861 0.000806704 0.994802123 delgbn24h
SCO0862 0.045915454 0.699228968 delgbn24h
SCO0863 0.004962063 0.980338305 delgbn24h
SCO0864 -0.015686561 1 delgbn24h
SCO0865 0.032402889 0.870832885 delgbn24h
SCO0866 0.033374166 0.786334358 delgbn24h
SCO0867 0.02056213 0.913902594 delgbn24h
SCO0868 0.047925458 0.799448503 delgbn24h
SCO0869 0.260375952 0.194139941 delgbn24h
SCO0870 -0.065720693 0.760464941 delgbn24h
SCO0871 -0.038232483 0.848137593 delgbn24h
SCO0872 -0.094490415 0.524568551 delgbn24h
SCO0873 0.004274273 1 delgbn24h
SCO0874 0.189201255 0.278767956 delgbn24h
SCO0875 -0.003632918 0.987587914 delgbn24h
SCO0876 0.014767154 1 delgbn24h
SCO0877 0.232550026 0.008771099 delgbn24h
SCO0878 -0.035213925 0.834775894 delgbn24h
SCO0880 0.218389919 0.175895434 delgbn24h
SCO0881 0.105441078 0.45303139 delgbn24h
SCO0882 0.036162323 0.746418652 delgbn24h
SCO0883 -0.000610219 0.9970555 delgbn24h
SCO0884 -0.057314207 0.692964675 delgbn24h
SCO0885 -0.393443523 0.033940608 delgbn24h
SCO0886 -0.010312195 0.973635364 delgbn24h
SCO0887 -0.142885544 0.448985571 delgbn24h
SCO0888 -0.897747146 6.3e-06 delgbn24h
SCO0889 -0.120006232 0.517095751 delgbn24h
SCO0890 0.019241385 0.945290931 delgbn24h
SCO0891 -0.005219428 0.988381795 delgbn24h
SCO0892 0.345736079 0.132699156 delgbn24h
SCO0893 -0.132482728 0.187821624 delgbn24h
SCO0894 0.025382971 0.836877004 delgbn24h
SCO0895 -0.010087248 0.968486363 delgbn24h
SCO0896 0.019122739 0.881189457 delgbn24h
SCO0897 0.086705754 0.472359455 delgbn24h
SCO0898 -0.051270488 0.818490234 delgbn24h
SCO0899 0.033474912 0.861554331 delgbn24h
SCO0900 0.06290852 0.761930032 delgbn24h
SCO0901 0.890707723 8.65e-13 delgbn24h
SCO0902 1.706733926 1.01e-37 delgbn24h
SCO0903 0.032505162 1 delgbn24h
SCO0904 0.032802588 0.864218382 delgbn24h
SCO0905 -0.00485784 0.988586329 delgbn24h
SCO0906 0.085440837 0.647985334 delgbn24h
SCO0907 0.231536799 0.079926976 delgbn24h
SCO0908 0.045310788 0.808581201 delgbn24h
SCO0909 0.316559528 0.093486437 delgbn24h
SCO0910 -0.245393593 0.185596183 delgbn24h
SCO0911 -0.407757255 0.027252491 delgbn24h
SCO0912 -0.447040186 0.008074324 delgbn24h
SCO0913 -0.253126103 0.14107631 delgbn24h
SCO0914 -0.054749267 0.800166725 delgbn24h
SCO0915 0.062359146 0.734443537 delgbn24h
SCO0916 -0.021661634 0.923692472 delgbn24h
SCO0917 -0.091439503 0.619240752 delgbn24h
SCO0918 -0.090784773 0.615071673 delgbn24h
SCO0919 -0.262457758 0.199874064 delgbn24h
SCO0920 -0.017993102 0.856213879 delgbn24h
SCO0921 -0.012272582 1 delgbn24h
SCO0922 -0.002176428 0.991270352 delgbn24h
SCO0923 -0.060405728 0.764467957 delgbn24h
SCO0924 -0.073135214 0.647985334 delgbn24h
SCO0925 -0.072609398 0.718599831 delgbn24h
SCO0926 -0.071467536 0.686636393 delgbn24h
SCO0927 0.034657097 0.860780548 delgbn24h
SCO0928 0.074265694 0.419159606 delgbn24h
SCO0929 0.318482439 0.000318625 delgbn24h
SCO0930 0.313296433 0.017084028 delgbn24h
SCO0931 0.053320239 0.746418652 delgbn24h
SCO0932 -0.209000507 0.10012919 delgbn24h
SCO0933 -0.022936101 0.919744041 delgbn24h
SCO0934 0.17687446 0.340098616 delgbn24h
SCO0935 0.022588609 0.932706263 delgbn24h
SCO0936 -0.019167936 0.945363799 delgbn24h
SCO0937 0.153734956 0.300409347 delgbn24h
SCO0938 0.571427731 4.88e-05 delgbn24h
SCO0939 0.050197917 0.824443131 delgbn24h
SCO0940 0.126465449 0.463427706 delgbn24h
SCO0941 0.697390463 0.013315159 delgbn24h
SCO0942 0.129189266 0.481381515 delgbn24h
SCO0943 0.068540928 0.575497385 delgbn24h
SCO0944 0.351448431 0.01494798 delgbn24h
SCO0945 0.338538157 0.00334285 delgbn24h
SCO0946 0.280933192 0.01480146 delgbn24h
SCO0947 0.020406319 0.928618383 delgbn24h
SCO0948 -0.258947478 0.125742515 delgbn24h
SCO0949 0.030885557 0.856213879 delgbn24h
SCO0950 0.020281817 0.89171653 delgbn24h
SCO0951 0.028300839 0.835555299 delgbn24h
SCO0952 0.770542702 0.037362571 delgbn24h
SCO0953 0.056481039 0.796500604 delgbn24h
SCO0954 0.013419903 0.958787328 delgbn24h
SCO0955 -0.127814992 0.375235487 delgbn24h
SCO0956 -0.033396521 0.893491353 delgbn24h
SCO0957 0.029272297 0.887866017 delgbn24h
SCO0958 -0.189250431 0.300409347 delgbn24h
SCO0959 -0.337506522 0.135248127 delgbn24h
SCO0960 -0.51909429 0.067743796 delgbn24h
SCO0961 -0.586851577 0.039608139 delgbn24h
SCO0962 -0.265220053 0.189449104 delgbn24h
SCO0963 -0.010911438 0.968486363 delgbn24h
SCO0964 0.049361502 1 delgbn24h
SCO0965 0.016810619 0.923016503 delgbn24h
SCO0966 -0.021880581 0.919744041 delgbn24h
SCO0967 0.055217179 0.80049018 delgbn24h
SCO0968 0.030004039 0.843982684 delgbn24h
SCO0969 -0.071223626 0.603861458 delgbn24h
SCO0970 0.057544915 0.721011158 delgbn24h
SCO0971 0.081147257 0.653641869 delgbn24h
SCO0972 -0.147812138 0.434579126 delgbn24h
SCO0973 -0.045929908 0.84327465 delgbn24h
SCO0974 -0.123664768 0.402143893 delgbn24h
SCO0975 -0.076325057 0.612847617 delgbn24h
SCO0976 0.02085151 0.904862666 delgbn24h
SCO0977 0.153685918 0.36924436 delgbn24h
SCO0978 0.226076496 0.208417778 delgbn24h
SCO0979 0.002205497 1 delgbn24h
SCO0980 0.11514565 0.485443511 delgbn24h
SCO0981 -0.063355798 0.770732807 delgbn24h
SCO0982 -0.0239766 0.897131617 delgbn24h
SCO0983 -0.009003624 0.961382897 delgbn24h
SCO0984 0.092977573 1 delgbn24h
SCO0985 -0.778083689 6.53e-09 delgbn24h
SCO0986 0.1706241 0.275148753 delgbn24h
SCO0987 0.059356784 0.766290319 delgbn24h
SCO0988 -0.072864222 0.729867005 delgbn24h
SCO0989 0.073748306 0.721937238 delgbn24h
SCO0990 0.114587474 0.507823921 delgbn24h
SCO0991 -0.352282925 0.044758953 delgbn24h
SCO0992 -0.489340908 0.00919353 delgbn24h
SCO0993 -0.531792461 0.006273103 delgbn24h
SCO0994 -0.519220872 0.001642254 delgbn24h
SCO0995 -0.542510192 0.003346473 delgbn24h
SCO0996 -0.159514606 0.338190729 delgbn24h
SCO0997 -0.2133077 0.180187432 delgbn24h
SCO0998 -0.133414722 0.480097055 delgbn24h
SCO0999 -0.481471595 0.084296301 delgbn24h
SCO1000 0.228113043 0.160232043 delgbn24h
SCO1001 -0.060386533 0.658573027 delgbn24h
SCO1002 -0.096505007 0.504085926 delgbn24h
SCO1003 0.184727837 0.270782807 delgbn24h
SCO1004 0.101335342 0.604187252 delgbn24h
SCO1005 -0.030909681 0.896154546 delgbn24h
SCO1006 -0.000756996 1 delgbn24h
SCO1007 0.393671352 0.113585563 delgbn24h
SCO1008 0.068057812 0.740097048 delgbn24h
SCO1009 0.060721997 0.782751482 delgbn24h
SCO1010 0.02139689 0.930128489 delgbn24h
SCO1011 0.00994364 0.974317745 delgbn24h
SCO1012 0.127184095 0.455250567 delgbn24h
SCO1013 0.060078543 0.772382624 delgbn24h
SCO1014 -0.061222577 0.712775909 delgbn24h
SCO1015 0.001508039 1 delgbn24h
SCO1016 0.178235305 0.302811701 delgbn24h
SCO1017 0.115422326 0.461918159 delgbn24h
SCO1018 0.296782543 0.006655015 delgbn24h
SCO1019 0.018147087 0.940595386 delgbn24h
SCO1020 0.015155831 0.954258742 delgbn24h
SCO1021 -0.028846478 0.899167975 delgbn24h
SCO1022 0.114199922 0.454209627 delgbn24h
SCO1023 0.031405985 0.865919156 delgbn24h
SCO1024 0.004174428 0.985470814 delgbn24h
SCO1025 0.106614082 0.471854627 delgbn24h
SCO1026 -0.061135782 0.714741572 delgbn24h
SCO1027 0.09185873 0.64923438 delgbn24h
SCO1028 0.094473472 0.632637334 delgbn24h
SCO1029 -0.155426853 0.351638264 delgbn24h
SCO1030 -0.035340269 0.864218382 delgbn24h
SCO1031 -0.06095309 0.782234155 delgbn24h
SCO1032 -0.031755288 0.787610753 delgbn24h
SCO1033 0.015591191 1 delgbn24h
SCO1034 -0.089281865 0.657689167 delgbn24h
SCO1035 -0.184709505 0.312677272 delgbn24h
SCO1036 0.020401572 0.938332002 delgbn24h
SCO1037 -0.00135795 0.996139019 delgbn24h
SCO1038 0.111205108 0.562889547 delgbn24h
SCO1039 0.234370449 0.021796621 delgbn24h
SCO1040 0.118124029 0.266631859 delgbn24h
SCO1041 -0.107857555 0.504749174 delgbn24h
SCO1042 -0.003992682 0.988586329 delgbn24h
SCO1043 -0.21696661 0.180744944 delgbn24h
SCO1044 -0.007083232 0.980339969 delgbn24h
SCO1045 -0.079438884 0.454367824 delgbn24h
SCO1046 -0.042637802 0.831862072 delgbn24h
SCO1047 -0.151414861 0.418572994 delgbn24h
SCO1048 -0.102858773 0.598375915 delgbn24h
SCO1049 -0.070550885 0.487924267 delgbn24h
SCO1050 -0.049972554 0.81945182 delgbn24h
SCO1051 -0.009078091 0.976169342 delgbn24h
SCO1052 -0.268919338 0.154219421 delgbn24h
SCO1053 0.007515991 0.917235095 delgbn24h
SCO1054 0.198272351 0.073579867 delgbn24h
SCO1055 -0.014001798 0.965117703 delgbn24h
SCO1056 -0.061969082 0.65365813 delgbn24h
SCO1057 0.230889187 0.159475271 delgbn24h
SCO1058 -0.060971913 0.704803268 delgbn24h
SCO1059 -0.190429651 0.277180878 delgbn24h
SCO1060 0.048481213 0.833280239 delgbn24h
SCO1061 -0.01592324 0.939902303 delgbn24h
SCO1062 -0.036506848 0.789353457 delgbn24h
SCO1063 -0.064255583 1 delgbn24h
SCO1064 -0.008825775 1 delgbn24h
SCO1065 -0.093899464 1 delgbn24h
SCO1066 0.102753034 0.593568446 delgbn24h
SCO1067 0.005369057 0.981850045 delgbn24h
SCO1068 -0.081602151 0.655524759 delgbn24h
SCO1069 0.037632026 0.877730475 delgbn24h
SCO1070 -0.095639404 0.614451526 delgbn24h
SCO1071 0.016869898 0.958042128 delgbn24h
SCO1072 0.024767532 0.919744041 delgbn24h
SCO1073 -0.168752121 0.143366161 delgbn24h
SCO1074 -0.03018412 0.865782846 delgbn24h
SCO1075 0.087761468 0.640066683 delgbn24h
SCO1076 0.164855824 0.364080545 delgbn24h
SCO1077 -0.069185179 0.745637728 delgbn24h
SCO1078 0.175227846 0.141092254 delgbn24h
SCO1079 0.00395164 0.991270352 delgbn24h
SCO1080 0.637044658 0.000755811 delgbn24h
SCO1081 -0.168576254 0.038407246 delgbn24h
SCO1082 -0.206951061 0.019028847 delgbn24h
SCO1083 -0.003423243 0.99002514 delgbn24h
SCO1084 0.004395486 0.990172914 delgbn24h
SCO1085 0.017100097 0.944230766 delgbn24h
SCO1086 0.028980735 0.902262464 delgbn24h
SCO1087 -0.729558579 0.000245101 delgbn24h
SCO1088 -0.964218181 0.003573114 delgbn24h
SCO1089 -0.866218555 0.026587311 delgbn24h
SCO1090 -0.247214326 0.159169102 delgbn24h
SCO1091 -0.130418695 0.441485342 delgbn24h
SCO1092 0.026050784 0.917211827 delgbn24h
SCO1093 -0.300686929 0.130499887 delgbn24h
SCO1094 0.042698861 0.848644146 delgbn24h
SCO1095 -0.142932961 0.448985571 delgbn24h
SCO1096 0.023212765 0.892403349 delgbn24h
SCO1097 0.124087694 0.519247284 delgbn24h
SCO1098 -0.159458229 0.354834411 delgbn24h
SCO1099 -0.069501033 0.709750438 delgbn24h
SCO1100 -0.658758172 0.00207178 delgbn24h
SCO1101 -0.020571384 0.930128489 delgbn24h
SCO1102 0.044570681 0.835232596 delgbn24h
SCO1103 -0.001250872 0.995269308 delgbn24h
SCO1104 -0.094399544 0.635033572 delgbn24h
SCO1105 -0.153255165 0.394766585 delgbn24h
SCO1106 -0.028018698 0.909272508 delgbn24h
SCO1107 0.025501632 0.925701945 delgbn24h
SCO1108 -0.003061151 0.991516106 delgbn24h
SCO1109 0.009501053 0.973635364 delgbn24h
SCO1110 0.002163209 1 delgbn24h
SCO1111 -0.101450499 0.605791182 delgbn24h
SCO1112 -0.038741225 0.867702109 delgbn24h
SCO1113 0.021630456 0.937704609 delgbn24h
SCO1114 -0.007108418 0.979550948 delgbn24h
SCO1115 -0.033704768 0.869863323 delgbn24h
SCO1116 -0.051651154 0.65807648 delgbn24h
SCO1117 0.155419012 0.299474454 delgbn24h
SCO1118 -0.11350908 0.376984871 delgbn24h
SCO1119 -0.123865142 0.480369718 delgbn24h
SCO1120 0.027326658 0.917323695 delgbn24h
SCO1121 0.49374282 2.29e-07 delgbn24h
SCO1122 0.308244961 0.009115503 delgbn24h
SCO1123 -0.039173418 0.836877004 delgbn24h
SCO1124 0.155219861 0.337031633 delgbn24h
